Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
AdaGCL-DP-CC-R-3C;0.0010555309211607;0.004050611;0.0008144776671965;0.0011262830843387;0.0022517911975435;0.0014016706003433;0.007861669;0.0008231886582895;0.0020135877136399;0.0027425362880185;0.0033615536221083;0.03547551;0.0007887802434722;0.0094505546764742;0.0038742328618048;0.0049985712545416;0.06437422;0.0007408697924606;0.0174216827524614;0.0042748442075144
AdaGCL-DP-CC-R-4C;0.0010512319358653;0.004050611;0.0008144776671965;0.0011226534256718;0.0022343692153574;0.0014030858359176;0.007861669;0.0008231886582895;0.0020309841491077;0.0027244488829018;0.0033435275021667;0.03530129;0.0007835536488163;0.0093967673774889;0.0038467037565683;0.0049622262764018;0.06393868;0.0007349898734728;0.0172766354641369;0.004243339472587
KGCL-DP-CC-R-5C;0.0010476538638336;0.0040288335;0.00081012217165;0.0011114014838044;0.0022456209121859;0.001400228325791;0.007905224;0.0008275441538361;0.0020143136453733;0.0027435819526239;0.0033408010965539;0.035257738;0.0007835536488163;0.0093650502887354;0.0038688297286584;0.0049725733237468;0.064112894;0.0007376031708007;0.017306492942054;0.004268494168143
KGCL-DP-CC-R-3C;0.0010370160439425;0.0039852783;0.000801411180557;0.0011055940299374;0.0022136806115115;0.0013870281391706;0.007839892;0.0008210109105163;0.0020026987376392;0.0027081417001711;0.0033109975960234;0.034996405;0.0007783270541605;0.0092952484957531;0.0038212472816276;0.0049259568047161;0.06365557;0.0007319410265903;0.0171503289113329;0.0042183774738181
CGCL-DP-CC-R-5C;0.0010365060876063;0.0039635007;0.0007970556850105;0.0010983347126036;0.0022238434344534;0.0013763803092596;0.007709227;0.0008079444238768;0.0019725466445706;0.002705151617911;0.0032818789126903;0.034691524;0.0007709227117315;0.0091998489671248;0.0038090644932168;0.004890677552079;0.063241795;0.0007269322067118;0.0170246758727026;0.0042046001764854
CGCL-DP-CC-R-2C;0.0010308618573085;0.0039635007;0.0007970556850105;0.0010954309856701;0.0022064214522673;0.0013698876417802;0.007709227;0.0008079444238768;0.001967465122437;0.002687729635725;0.0032808749517075;0.034756854;0.0007722293603954;0.0092171676241926;0.0037953809683907;0.0048915666137807;0.063350685;0.0007280210805984;0.0170485279153708;0.0041917561896116
CGCL-DP-CC-R-3C;0.0010282284237987;0.0039417236;0.000792700189464;0.0010910753952698;0.0022020659567208;0.0013681026454521;0.0076874495;0.0008057666761035;0.0019652873272368;0.0026833741401785;0.003273126538976;0.034647968;0.0007700516126222;0.0091931081724577;0.0037865614161778;0.0048806342704952;0.063132904;0.0007258433328251;0.0170135794876353;0.0041812440530042
CGCL-DP-CC-R-4C;0.0010282284237987;0.0039417236;0.000792700189464;0.0010910753952698;0.0022020659567208;0.0013681026454521;0.0076874495;0.0008057666761035;0.0019652873272368;0.0026833741401785;0.00327819774768;0.034735076;0.0007717938108408;0.0092094416364587;0.0037901316692113;0.0048901380543408;0.06337246;0.0007282388553757;0.0170466926180374;0.0041868337900186
AdaGCL-DP-R-DC5C;0.0007954723182016;0.002547965;0.0005357259522202;0.0008199398928524;0.0014511059329108;0.0009216533859461;0.0039417236;0.000422483068011;0.0011511894564292;0.0016267689447636;0.0015413068600098;0.011542063;0.0002770095167577;0.003490134225844;0.0019514971191762;0.0019174435604442;0.016376663;0.0002140726061107;0.0053836407924017;0.0020190456912356
LightGCN-DP-DC-4C;0.0007242546599669;0.0036945813;0.0007389162561576;0.000921540145678;0.00126415729864;0.0007665828824174;0.005115574;0.0005115574081091;0.001036134318154;0.0014552770710406;0.0011874846186444;0.014273083;0.0002924087406846;0.0024668298827507;0.0018161121443251;0.0016791045629328;0.02703044;0.0002816723506378;0.0045663654260457;0.0019991747245228
LightGCN-DP-R-DC4C;0.0006229850386043;0.0028419856;0.0005683971201212;0.0007262852090438;0.0011410045892804;0.0006670365008159;0.00410509;0.0004105090311986;0.000858297194504;0.0013004715590922;0.0011470530496046;0.014146773;0.0002879878741947;0.0024931176491955;0.0017213894716737;0.0016215311887552;0.02586207;0.0002674624226348;0.0045886863429867;0.0018829108048109
KGCL-E-DC-4C;0.0005288597452392;0.002373745;0.0004834600056621;0.0006972574299112;0.0008275441538361;0.0012566744996345;0.008972321;0.0009102985692197;0.0025572328035414;0.0016443378385058;0.004107952045152;0.051612623;0.0011058603192578;0.0128531108528472;0.0034118703132106;0.0065566441293722;0.09394804;0.0010664430845619;0.0247526325965606;0.0040046549916779
CGCL-E-CC-4C;0.0004944905620638;0.001872863;0.0003745726169994;0.0005179522917664;0.0009498609871004;0.0005740860503387;0.0032230667;0.0003223066704414;0.0007309441191578;0.0011236746417172;0.0010887605288159;0.012652715;0.000259151985017;0.0026263639349405;0.0014936194581526;0.0015404677981863;0.022931684;0.0002375922820618;0.0047108352464935;0.0016345471409895
KGCL-DP-R-DC2C;0.0004709510524137;0.0018293081;0.0003658616259064;0.0005484414245684;0.0009128392749551;0.0006236854412817;0.0032883992;0.0003310176615344;0.0009391568959712;0.0011045502138513;0.0012792577694325;0.012369608;0.0002613297327903;0.0035162770034449;0.0014801134469403;0.0017884303752552;0.020514384;0.0002288812909688;0.0061217321599788;0.0015937075361947
BPRMF-DP-R-DC2C;0.0004395394315102;0.0019262347;0.0003915624605279;0.0004747168540271;0.0009352237800513;0.0004960536552659;0.003378805;0.0003410382720727;0.0006114404205537;0.0011268698460816;0.0008420209564894;0.011494253;0.0002330428192497;0.0018596214233553;0.0014541983988644;0.0013267349035444;0.023430593;0.0002412529998736;0.0040387917390852;0.0016180142486422
CGCL-E-CC-3C;0.000438259347393;0.0018946406;0.0003832836080925;0.0004889150224312;0.0008224627423651;0.0005403462925459;0.003375509;0.0003397286526274;0.0007374947888471;0.0010183822652517;0.0010396463966654;0.013218929;0.0002700407238833;0.0025100697935839;0.0014172848479783;0.0015201595276013;0.02443433;0.00025240096692;0.0047156042465537;0.0015737264824298
CGCL-E-CC-5C;0.0004331582604674;0.0018510856;0.0003702171214529;0.0004526184357623;0.0009030394099755;0.0005293357164388;0.0033537315;0.0003353731570809;0.0006680991719538;0.0011049909485197;0.0010956771874873;0.013872254;0.0002800583636403;0.0027394548108518;0.0015340349436391;0.001549604373201;0.024543218;0.0002521831921426;0.0048234238284543;0.0016802503617315
BPRMF-DP-DC-2C;0.0004179429815018;0.0018315018;0.0003663003663003;0.0004194560229042;0.0009310134310134;0.0004747103559827;0.0031577619;0.0003157761778451;0.0005676953952816;0.0010999160937584;0.0008033159395936;0.010610079;0.0002147278009346;0.0017998564239843;0.0013783702961751;0.0013136246913657;0.022862196;0.0002358848048503;0.0040936317564452;0.0015457504081105
CGCL-E-CC-2C;0.0004132542382394;0.0016550883;0.0003310176615344;0.0004341071765611;0.000783989198371;0.0005348470346591;0.0033537315;0.0003353731570809;0.0007121217463566;0.0010073206892606;0.0011044925342418;0.013937586;0.0002835427600775;0.0027607816942706;0.0014309892122265;0.0016180131007074;0.025566759;0.0002641608048955;0.005137617741766;0.0015910444628249
LightGCN-DP-R-DC5C;0.0004079277144967;0.0016104585;0.000322091701402;0.0003984042777146;0.0010394299187402;0.0004880429248118;0.0029998736;0.0002999873689528;0.0005895491117165;0.0012235950967478;0.000991935315433;0.013420488;0.0002734621700138;0.0023531533016397;0.0016355351809357;0.0015494342438251;0.026935708;0.0002810407982821;0.004844182561724;0.0018232882458811
LightGCN-E-R-DC-2C;0.0004058007357237;0.0021788557;0.0004357711254262;0.0005105048208496;0.000760494294977;0.0004236938929083;0.0031577619;0.0003157761778451;0.0005655902207626;0.0008890477794418;0.0009297992146087;0.013641531;0.0002759883794366;0.0024237914667191;0.0012961529029096;0.0013353943405539;0.023809524;0.0002463054187192;0.0042007205911945;0.0014365441123047
LightGCN-DP-DC-5C;0.0003919408337504;0.0015788809;0.0003157761778451;0.0003962991031956;0.0008983832259694;0.0004363502509543;0.0025893648;0.000258936465833;0.0005099659964191;0.0010294679321772;0.0009483407100576;0.012883668;0.0002646204370342;0.0023015352245092;0.0014372099145033;0.0014132116491657;0.024598964;0.0002538840469874;0.0043698821203524;0.0015977423096967
LightGCN-DP-CC-3C;0.0003841002597701;0.0017051913;0.0003410382720727;0.0003889309923792;0.0008499642120331;0.0004274641236767;0.0029682962;0.0002999873689528;0.000517183737627;0.0010090176654216;0.0009320258044541;0.013357332;0.0002715675129468;0.0022600712607292;0.0014388014082067;0.0014262451595576;0.025293672;0.0002636731085006;0.0044444534966847;0.0016034544550767
LightGCN-DP-R;0.0003801417299038;0.0016104585;0.000322091701402;0.0004210349037935;0.000727864089933;0.0004902056639955;0.0031893393;0.000322091701402;0.0006749715801439;0.0009342965007989;0.0010111966681787;0.013799419;0.0002860932171276;0.0024855568736051;0.0013366411664844;0.0015165518668821;0.026177846;0.0002747252747252;0.0047302094139743;0.0015064487236037
BPRMF-E-R-DC-2C;0.0003784226479512;0.0019262347;0.000385246936971;0.0004673487432108;0.0007183908045977;0.000456639387976;0.0035682707;0.000356827080965;0.0006779288491111;0.0009164777021919;0.0009121946418439;0.013104712;0.000269041303524;0.0023329925460131;0.0012860843775666;0.0014849585944892;0.027219906;0.000285461664772;0.0048997236790669;0.001470241907987
BPRMF-DP-R;0.0003659088616134;0.0015473033;0.0003157761778451;0.0003815628815628;0.0007699675803124;0.0004494200290133;0.0029998736;0.0003031451307313;0.0005997241218916;0.0009536941802951;0.0008851091760389;0.012441581;0.0002576733611216;0.0020940555509731;0.0013323544657672;0.001382476776161;0.024441076;0.0002554629278767;0.0043169420083333;0.0014987517485018
BPRMF-E-CC-4C;0.0003654893898221;0.0013578376;0.0002715675129468;0.0003620900172624;0.0007857563892046;0.000423406053096;0.0024314765;0.0002431476569407;0.0005237248155967;0.0009185452843088;0.0007585920114471;0.009789062;0.0002002020967538;0.001726457776306;0.0012022796569557;0.0011216712440608;0.019199193;0.0001986232158645;0.0033281815818925;0.0013304938497456
LightGCN-DP-CC-5C;0.0003567316502835;0.001736769;0.0003473537956296;0.0004010357458633;0.0007804934529072;0.0004263373688422;0.003220917;0.0003252494631804;0.0005821058160959;0.0009728663053786;0.0008644329223214;0.012978401;0.0002684097511683;0.0021433253497899;0.0013528878103185;0.0013590385778128;0.024630541;0.0002586206896551;0.0044016984150009;0.0015149600583525
BPRMF-DP;0.0003526400187233;0.0015157256;0.0003094606542882;0.0003752473580059;0.0007289166771925;0.0004332395246809;0.0029367185;0.0002968296071744;0.0005888975100797;0.0009064655924261;0.0008600237336466;0.012283693;0.0002538840469874;0.0020705302257236;0.001273053905289;0.0013323534821613;0.02371479;0.0002482000757862;0.0041841210565794;0.0014297037595929
LightGCN-E-DC-2C;0.0003509727549695;0.0020209674;0.0004041935076417;0.0004731379731379;0.0006657614416235;0.0003779660871266;0.0029682962;0.0002968296071744;0.0005473954981344;0.000794540480501;0.000862668111491;0.013009978;0.0002639888846785;0.0023135568301847;0.0011856626681677;0.0013001160671368;0.024062146;0.0002485158519641;0.0042316405105451;0.001339375040486
CGCL-DP-R-DC2C;0.0003470756391718;0.0014373135;0.0002874627060693;0.0003390101194883;0.0006932497078188;0.0003650334724101;0.0021995252;0.0002199525250985;0.0004198564452713;0.000787117550331;0.0010109880244199;0.014874017;0.0003035780395914;0.0027013289581187;0.0012683179167826;0.0014777287457914;0.025675647;0.0002663385526688;0.0047671832239767;0.0014295166961053
CGCL-E-R-DC-4C;0.000344626204258;0.0013284262;0.0002656852283368;0.0003237655530873;0.000669294482313;0.0004039848428509;0.0025261873;0.0002526187416973;0.0005159127692774;0.0008011692085822;0.0011241387726491;0.015766894;0.0003196933731135;0.0031648661428582;0.0012910689824847;0.0017823609539978;0.031446677;0.0003236133191053;0.0061449060324468;0.0015036031144532
LightGCN-DP;0.0003434500510028;0.0014525704;0.0002905140836175;0.000385246936971;0.0006873394804429;0.000456198512218;0.003063029;0.0003094606542882;0.0006352364110984;0.0008962655206497;0.0009623423309273;0.013231022;0.0002747252747252;0.0024020875146579;0.0012835648227266;0.0014375258425699;0.025041051;0.0002624100037893;0.0045005521188387;0.0014462166987532
CGCL-DP-DC-2C;0.0003401982924077;0.0013719811;0.0002743962194298;0.0003201358944204;0.0007052273205717;0.0003550273509777;0.0020906378;0.0002090637862322;0.0003933340108696;0.0007944372025689;0.0009501821654651;0.0138069205;0.0002800583636403;0.0024967438294169;0.0012400026289471;0.0014062885976612;0.024303665;0.0002515298678107;0.0045223685607772;0.0013991253934728
CGCL-E-DC-4C;0.0003386377932934;0.0013284262;0.0002656852283368;0.0003237655530873;0.0006609464491822;0.0004055721973494;0.0026132974;0.0002613297327903;0.0005349425511453;0.0008008235343325;0.0010925730777391;0.015331345;0.0003114179315751;0.003053085555603;0.0012708463891966;0.0017583084387465;0.031141793;0.0003212177965548;0.0060538513606009;0.0014881817230264
BPRMF-DP-CC-2C;0.000333681044479;0.0014525704;0.0002905140836175;0.0003573533745947;0.0006936550039998;0.0004179442386088;0.0027156752;0.0002747252747252;0.0005726325307606;0.0008567809676184;0.0008676188795576;0.012220538;0.0002513578375647;0.0021069447095071;0.0012243769348034;0.001317672226737;0.023430593;0.0002469369710749;0.0040770945838081;0.0013803175582106
CGCL-E-DC-3C;0.0003335890481463;0.0013284262;0.0002656852283368;0.0003208618261538;0.0006649389867665;0.0004102182366654;0.0026568524;0.0002656852283368;0.0005619835082137;0.0008106579667371;0.0010412981207478;0.01441669;0.0002918182016158;0.002850334810495;0.0012637676357308;0.0017629386244078;0.030793354;0.0003188222740042;0.0061246449538925;0.0014947912035767
CGCL-E-R-DC-3C;0.0003319878706779;0.0013284262;0.0002656852283368;0.0003208618261538;0.0006504206682782;0.0003833300014249;0.0023955225;0.0002395522550578;0.0005006422767431;0.0007655906864295;0.0009988565657727;0.013741588;0.0002787517149763;0.0026853090215081;0.0012235506106831;0.0017523858604542;0.030640911;0.0003172978505629;0.0061171813395276;0.0014656265726093
BPRMF-DP-CC-5C;0.0003302252907276;0.0013894152;0.0002778830365037;0.0003441960338512;0.0006894446549618;0.0004020872952786;0.002810408;0.0002810407982821;0.0005215695178749;0.0008731837857453;0.0009157627708696;0.013420488;0.0002728306176582;0.0023331426061442;0.0012906724571069;0.0013779284059722;0.024535809;0.0002560944802324;0.0044026124398395;0.0014444115567817
BPRMF-DP-R-DC4C;0.0003265086689649;0.0016104585;0.000322091701402;0.0003857732306008;0.0006415519346553;0.0003911775990171;0.0029051409;0.0002905140836175;0.0005463053184728;0.0008082742380771;0.0008814565239176;0.013641531;0.000277251484148;0.002261844561394;0.0012227988549098;0.0013770326260782;0.025672603;0.0002687255273462;0.0044707417336621;0.0013884387558762
CGCL-E-R-DC-5C;0.0003248483954654;0.0013066487;0.0002613297327903;0.0003194099626871;0.0006329986860921;0.0003613543454935;0.0022648578;0.0002264857684183;0.0004468974023397;0.0007390342621946;0.0010077739483342;0.014133583;0.0002870271565147;0.0027728215213751;0.001197195482799;0.0017174990945215;0.030575579;0.0003166445262309;0.0060054179128851;0.0014220462465015
BPRMF-E-DC-2C;0.0003241392532105;0.0016736138;0.0003347227485158;0.0004157719674961;0.0005862911035324;0.0004029938278676;0.0031893393;0.0003189339396235;0.0006017415808056;0.0007731002804894;0.000926567399957;0.014209928;0.000287356321839;0.0024307638375179;0.0012073381936979;0.0014552839962871;0.027346216;0.0002826196791714;0.0048025556000006;0.0013846165709166
CGCL-E-DC-5C;0.0003220921808647;0.0013066487;0.0002613297327903;0.0003194099626871;0.0006268284007346;0.0003740778683777;0.0023955225;0.0002395522550578;0.0004889755167424;0.0007472872349067;0.001012240417786;0.014155361;0.0002883338051786;0.0027809929221838;0.0012038881679;0.0017218593567961;0.030553801;0.0003159912018989;0.006005150028943;0.0014305756130775
CGCL-E-R-DC-2C;0.000316156452782;0.0012630937;0.0002526187416973;0.0003056172597528;0.0006141248720573;0.0003234336434801;0.0018293081;0.0001829308129532;0.0003566917424228;0.000683052317452;0.0009687091176039;0.013240706;0.0002678629761101;0.0027338892827327;0.0011156512804002;0.0014537589031461;0.023955226;0.0002463032731549;0.0049423408074756;0.0012767073827188
CGCL-E-DC-2C;0.0003135230192722;0.0012413162;0.0002482632461508;0.0003012616693526;0.0006097693765108;0.0003229228576759;0.0018293081;0.0001829308129532;0.0003566917424228;0.0006816004856031;0.0009763726206917;0.013458481;0.0002713473725473;0.0027670326568519;0.001118201312026;0.001460153089775;0.024107669;0.0002476099218188;0.0049679117790656;0.001277630310548
LightGCN-DP-CC-2C;0.000312012257437;0.0014525704;0.0002905140836175;0.0003468275019999;0.0006062902614626;0.0003802203070915;0.0026525198;0.0002652519893899;0.0005214943330706;0.000772987503283;0.0008498120665987;0.012441581;0.0002538840469874;0.0021441077281745;0.0011648558977963;0.001317760695298;0.023935834;0.0002504105090311;0.0042156173300232;0.0013212422983557
LightGCN-E-CC-5C;0.0003116511659504;0.0013578376;0.0002715675129468;0.0003184076459938;0.0005736600564186;0.0003691742994261;0.0025262095;0.0002526209422761;0.0004730753191344;0.0007203832019102;0.0009910413623843;0.0140204625;0.0002860932171276;0.0027073781657791;0.0011943782333551;0.001593504519099;0.027756726;0.0002886194265504;0.005463970496216;0.0013840575734738
LightGCN-E-DC-3C;0.000306791013544;0.0015788809;0.0003157761778451;0.000371037008968;0.00063207864932;0.0004706717608639;0.0039156247;0.0003915624605279;0.0007314604297362;0.0009334819987529;0.0009810538708035;0.014146773;0.0002879878741947;0.0024557918303068;0.0013704329281663;0.001613675094231;0.029588228;0.0003066186686876;0.0052567410584095;0.0015868063589734
LightGCN-E;0.0003053699305979;0.0013894152;0.0002778830365037;0.000324196875921;0.000662603679845;0.0003247676784575;0.0021157004;0.0002115700391562;0.0003986924861309;0.0007523743361181;0.0009708869038525;0.014873058;0.0003018820260199;0.002616446911232;0.0012716463948566;0.001578514217148;0.029082986;0.000299671592775;0.0053832398179587;0.0014649612087111
LightGCN-E-R-DC-3C;0.000301219633659;0.0015788809;0.0003157761778451;0.0004115616184581;0.0005231358679634;0.0004440471922516;0.0035051156;0.0003505115574081;0.000735933925589;0.0007805561069107;0.0009195740772372;0.012757357;0.0002595680181887;0.0023837210150587;0.0011637951929722;0.0015780290015855;0.028988253;0.000299671592775;0.005282322254806;0.001393599261916
LightGCN-E-R;0.000300390663407;0.0013578376;0.0002715675129468;0.0003178813523641;0.0006536566881394;0.0003178758894147;0.002052545;0.0002052545155993;0.0003850088517576;0.0007414600087013;0.0009466578410482;0.014462549;0.0002930402930402;0.0025346711781058;0.0012496704372358;0.0015313301965625;0.028072502;0.0002889352027283;0.0052034466337131;0.0014359139250814
CGCL-DP-R-DC4C;0.0003003427824873;0.0012195387;0.0002439077506043;0.0003121506453533;0.0005934362682114;0.0003482570854097;0.0021559703;0.000215597029552;0.0004507776802955;0.0007111988432356;0.0007496766259678;0.009451426;0.0001898996058276;0.0019544498238938;0.0009996247243066;0.0011055608975582;0.017552648;0.0001790108669613;0.0035920598159556;0.0011118663068264
LightGCN-E-R-DC-4C;0.0002966032992826;0.0015473033;0.0003094606542882;0.0003841943497115;0.0005305039787798;0.0004498394448102;0.0035366933;0.000356827080965;0.000733615727458;0.0007913701879219;0.0009542050866584;0.013578376;0.0002740937223695;0.0025108218667196;0.0011796751902313;0.00152023201447;0.027788304;0.0002870405456612;0.0049768649193486;0.0013772640005313
LightGCN-DP-R-DC2C;0.0002959055447902;0.0015157256;0.0003031451307313;0.00038735211149;0.0004857690202517;0.0003636285137433;0.0026209422;0.0002620942276114;0.0005469193277075;0.0006358880127353;0.0008456128879615;0.012031073;0.0002444107616521;0.0022433992617717;0.0010298684816772;0.0012718907420695;0.022767462;0.0002355690286724;0.0041034562783622;0.0011783430200557
LightGCN-DP-CC-4C;0.0002945419665099;0.0013262599;0.0002652519893899;0.000340511978443;0.0005915540398299;0.0003565927625037;0.0022735884;0.0002305166098269;0.0004867965459098;0.000714556379581;0.0008897227780329;0.012662625;0.0002614626752557;0.0023232122530979;0.0011367323089053;0.0013764338658899;0.024188455;0.0002551471516988;0.0044960973170076;0.0012971479106482
LightGCN-E-CC-4C;0.0002944402027099;0.0012946824;0.000258936465833;0.000287356321839;0.0006599722116963;0.0003412445670627;0.0023367438;0.0002336743716054;0.0004261975936852;0.0007974350954646;0.000924979036207;0.014304661;0.0002911456359732;0.0024478545622863;0.0012557737699775;0.0015465903340661;0.028893521;0.0002984084880636;0.0052907221017372;0.0014557007818962
BPRMF-DP-CC-3C;0.0002881899053342;0.0011999495;0.0002399898951623;0.0002863037345795;0.0005736600564186;0.0004037810741077;0.0028735632;0.000287356321839;0.0005497136962654;0.0007920719127615;0.0008839406561368;0.012788936;0.0002583049134773;0.0022359943223536;0.001171357574727;0.0013256369424375;0.023177972;0.0002396741189844;0.0042521050857119;0.001314674791434
BPRMF-E-R-DC-5C;0.0002802638950528;0.0013262599;0.0002652519893899;0.0003268283440697;0.0004726116795082;0.0003803172643092;0.002810408;0.0002810407982821;0.000563297084233;0.0006564259950959;0.000967725616955;0.014115195;0.0002924087406846;0.0025821042228491;0.0011138375623003;0.0014074023624085;0.024472654;0.000258936465833;0.0045457187766349;0.0012590132673183
BPRMF-DP-CC-4C;0.0002736735884352;0.0011052166;0.0002210433244916;0.0002836722664308;0.0005620815965643;0.0003613007400791;0.0023367438;0.0002336743716054;0.0004933250930787;0.0007247815129588;0.0008411848163413;0.012220538;0.0002475685234305;0.002147145521287;0.0011116233852732;0.0013167642785015;0.023777947;0.0002456738663635;0.0042822435150028;0.0012715572375185
CGCL-DP-DC-4C;0.0002660490889655;0.0011106514;0.0002221302728717;0.0002903726933519;0.0005233853815051;0.000315370882092;0.0019817504;0.000198175047366;0.0004208070701602;0.0006335085556105;0.0007010942488725;0.009081208;0.0001824952633985;0.00182348788051;0.0009153746763454;0.0010531771188851;0.017117098;0.0001746553714148;0.0034441830963436;0.0010272765492301
LightGCN-DP-R-DC3C;0.0002642579445142;0.0014209928;0.0002841985600606;0.0003147235905856;0.0005226095743337;0.0003689650696637;0.0030314513;0.0003031451307313;0.0005608159856928;0.0007299943260534;0.0008669150931836;0.0131678665;0.000269041303524;0.0022515517910776;0.0011495507933973;0.0013467799109612;0.025135783;0.0002627257799671;0.0043307079424808;0.0013152132896541
LightGCN-DP-DC-2C;0.0002623396490981;0.0014525704;0.0002905140836175;0.0003705107153383;0.0004389288872047;0.0003024628698333;0.0022735884;0.0002273588480485;0.0004592413151526;0.0005478591377606;0.0007114701394759;0.010167993;0.0002071491726664;0.0019609959409461;0.0008599453559188;0.0011052565330447;0.020367563;0.000209991158267;0.0036756226997937;0.0009966787616602
LightGCN-E-CC-2C;0.0002620067818022;0.0011367942;0.0002273588480485;0.0002741989810955;0.000487347901141;0.0003106860561381;0.002052545;0.0002052545155993;0.0003905474656706;0.0006011275715709;0.0008646172521635;0.013325755;0.0002696728558797;0.002277198946489;0.0010438227309025;0.0014372909685899;0.0265252;0.0002759883794366;0.0048689049254275;0.0012270734630865
BPRMF-E-DC-5C;0.0002573780924853;0.001073639;0.0002147278009346;0.0002578838785735;0.0005105048208496;0.0003270748285469;0.002305166;0.0002305166098269;0.0004253580300378;0.0006633931202896;0.0008817730075056;0.013073133;0.0002703044082354;0.002301272869682;0.001102206844074;0.0014011107457319;0.025735758;0.0002728306176582;0.0045837512186371;0.0012759261189755
LightGCN-E-DC-5C;0.0002555182843756;0.001073639;0.0002147278009346;0.0002763041556145;0.0004989263609953;0.0003666029262309;0.0026525198;0.0002652519893899;0.000537320734365;0.000694118643626;0.0008921224288559;0.012978401;0.0002652519893899;0.0023095680470954;0.001114479727172;0.001445463640449;0.025956802;0.0002687255273462;0.0048114491790036;0.0012931546898666
BPRMF-E-CC-3C;0.0002549718179204;0.0011683719;0.0002336743716054;0.0002947244326554;0.0004431392362426;0.0003146602463654;0.0022735884;0.0002273588480485;0.0004421117105846;0.0005858775871091;0.0006544097938435;0.009725906;0.0001970443349753;0.0016228907020462;0.0008809049883772;0.0010509042400283;0.019957054;0.0002039914108879;0.0033593075851544;0.0010215929943333
BPRMF-E-R;0.0002512805049359;0.001073639;0.0002147278009346;0.000240516188792;0.0005826070481242;0.0002724916643249;0.0018630795;0.0001863079449286;0.0003132950793049;0.0006774401478834;0.000682897558395;0.010167993;0.0002071491726664;0.0017845013633941;0.0010139770626584;0.0010836190531605;0.020462297;0.0002106227106227;0.0035579132500001;0.0011557893052187
BPRMF-E;0.0002475931753008;0.001073639;0.0002147278009346;0.0002310429034566;0.0005815544608648;0.0002887962087619;0.0020841227;0.0002084122773777;0.000352015253493;0.0007003464515779;0.0007122453767171;0.010578502;0.0002153593532903;0.0018874840522069;0.0010406781325684;0.0011197205128774;0.02109385;0.0002172540103574;0.0036790119711981;0.0011863102287348
CGCL-DP-CC-5C;0.0002433802501124;0.0010670964;0.0002134192817787;0.0002420982330821;0.0005331852464847;0.0002756277527424;0.0018075306;0.0001807530651799;0.0003313791942434;0.0006293086134763;0.0005803574720178;0.0076656723;0.0001546200919009;0.0014356209143891;0.0008626343573065;0.0009142347651158;0.015331345;0.0001565800648968;0.0029809599702188;0.0009675572646205
BPRMF-DP-DC-5C;0.0002338185605333;0.0011367942;0.0002273588480485;0.0002457791250894;0.0005562923666371;0.0002875020757823;0.0022420108;0.00022420108627;0.0003732424298926;0.0007023137872891;0.0007420222173443;0.01152583;0.0002336743716054;0.0019582313616053;0.0010806562152581;0.0011347205974906;0.021251736;0.0002210433244916;0.0036937636678802;0.0012152744226352
BPRMF-E-CC-5C;0.0002268445202423;0.0010420614;0.0002084122773777;0.000254726116795;0.0004136667929771;0.0002833598011981;0.002052545;0.0002052545155993;0.0003890187079842;0.0005442502671566;0.0006253032837935;0.0096943285;0.0001970443349753;0.0015744472381268;0.0008463847293558;0.0009911366983684;0.018978149;0.000193570797019;0.0031837909974329;0.0009761764875957
BPRMF-DP-R-DC3C;0.0002232889649014;0.0011367942;0.0002273588480485;0.0002773567428739;0.0003747210643762;0.000300465954322;0.0022104331;0.0002210433244916;0.0004508456786781;0.0005133367818096;0.0006919177927605;0.0103890365;0.0002109384868005;0.0017689257945407;0.0008515658840165;0.0010798233386721;0.02027283;0.0002068333964885;0.0034988602029881;0.0009847224405532
BPRMF-DP-DC-3C;0.0002161813250434;0.0011367942;0.0002273588480485;0.0002768304492442;0.0004131404993473;0.0002783838387831;0.0022735884;0.0002273588480485;0.000414744441838;0.0005558161962102;0.0006558034031994;0.010231148;0.0002077807250221;0.0017229716131039;0.0008696776221695;0.0010292497499904;0.019641278;0.0002020967538208;0.0033885246459226;0.0009964832797623
LightGCN-E-CC-3C;0.0002155631526382;0.0009473285;0.000189465706707;0.0002094648646372;0.0004410340617237;0.0002632000377616;0.001894657;0.000189465706707;0.0003315148635345;0.0005563675514414;0.000997582419537;0.015599343;0.0003189339396235;0.0028816528692322;0.0011135434445376;0.0015784899149721;0.029398762;0.0003040924592648;0.0055148241237464;0.0013011459155823
BPRMF-DP-R-DC5C;0.0002153656481904;0.0010420614;0.0002084122773777;0.0002394636015325;0.0004157719674961;0.0003441529237828;0.0027788305;0.0002810407982821;0.0005336241481561;0.0006353867807069;0.0008424577644907;0.012599469;0.000258936465833;0.0022372180107968;0.0010426159710546;0.0012125543654983;0.021978023;0.0002276746242263;0.0038673598356378;0.0011724220338254
LightGCN-E-DC-4C;0.0002113169625137;0.0010420614;0.0002084122773777;0.0002510420613868;0.0004468232916508;0.0004026697986462;0.0034103827;0.0003410382720727;0.0006735305380625;0.0007515974264742;0.0008769575517534;0.012252116;0.0002488316281419;0.0023264459762824;0.0011219871276301;0.0014677251254961;0.026998863;0.0002794619173929;0.00489788483604;0.0013250209358127
