Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
SpectralMixARS1-DP-R-CC-4C;0.0235202657298006;0.008981002;0.0018134715025906;0.0319019851451875;0.00421272308578;0.0315138523389817;0.015457685;0.0015889464594127;0.0544936331702914;0.0050593182005099;0.0640329078635971;0.050172713;0.001153713298791;0.2012156535793323;0.0064913588514322;0.0883943270912534;0.078929186;0.0010008635578583;0.3447976630180921;0.006899228238352
SpectralMixARS1-E-CC-4C;0.0234986149181944;0.0090673575;0.0018480138169257;0.0319146640663525;0.004178180771445;0.0326919549865272;0.016148532;0.0016493955094991;0.0582788927905335;0.0051049976697645;0.0658532982904674;0.051899828;0.0011692573402417;0.2056318067375772;0.0066345598785959;0.0828411829351098;0.07176166;0.0008834196891191;0.3056391258667453;0.0069147920041583
SpectralMixARS1-DP-CC-R-3C;0.0234678016916499;0.0091537135;0.0018480138169257;0.0316097461454266;0.0044516407599309;0.0339965342596549;0.01701209;0.001761658031088;0.0615475677937849;0.0054898292074457;0.0714320940099182;0.05716753;0.0013022452504317;0.2301663477761268;0.0071760091147216;0.0962338283419254;0.08480138;0.0010647668393782;0.377559942665484;0.0075661995424719
SpectralMixARS0-DP-R-CC-5C;0.02338552349372;0.008894646;0.0017962003454231;0.0311191375238333;0.0041090961427749;0.0313249544401094;0.015112262;0.0015544041450777;0.0535475847357583;0.0049278312361213;0.0641515960462132;0.05025907;0.0011519861830742;0.2015884533808483;0.0063713343763898;0.0881213431722524;0.078756474;0.0009948186528497;0.3428877305116705;0.0067745759193324
SpectralMixARS1-DP-DC-2C;0.0233732092458851;0.009758204;0.0019861830742659;0.0333501276847459;0.0042933218192285;0.0319708404636256;0.0164076;0.0016925734024179;0.058039134687168;0.0051618485621076;0.0658260282276963;0.051813472;0.0012020725388601;0.2088023440697567;0.0066643702655889;0.0912951080881744;0.080742665;0.0010293609671847;0.3596828405620837;0.0070741919995603
BPRMF-E-DC-4C;0.0233562775756992;0.008552915;0.00177969762419;0.0294531433299069;0.0045989920806335;0.0322155642021135;0.015032398;0.0015809935205183;0.0546407338832543;0.005428708560458;0.0702380382041988;0.054686826;0.0012682505399568;0.2251165629514798;0.0071272829049947;0.0947437695063035;0.08241901;0.0010496760259179;0.3704032040948654;0.0075211444954341
SpectralMixARS0-DP-R-CC-4C;0.0232462151657863;0.008894646;0.0017962003454231;0.0309703943785692;0.0042141623488773;0.0316695055091088;0.015544041;0.0015975820379965;0.0547721847023248;0.0050833059187981;0.0639575943298408;0.05;0.001146804835924;0.2006113011882374;0.0064979398227643;0.0884278780750734;0.078929186;0.0009999999999999;0.3448657310699825;0.0069092168792458
KGCL-DP-R-CC-3C;0.0230433853554316;0.007602592;0.0015377969762419;0.0285235942866662;0.0041526277897768;0.0301462206806212;0.0133909285;0.0013822894168466;0.049127151423607;0.0048763413212657;0.0658072476219342;0.052440606;0.0012043196544276;0.2089867787531987;0.0064805418640282;0.0899796318907714;0.07982721;0.0010073434125269;0.3525094859573225;0.0068703108033906
KGCL-DP-R-CC-4C;0.023022768822595;0.007516199;0.0015205183585313;0.0288912503627459;0.0040619150467962;0.0302860841068574;0.0133909285;0.0013822894168466;0.0498783299654213;0.0048067811717919;0.0653286252313583;0.05174946;0.0011887688984881;0.2064083374623049;0.0064022672977904;0.0897756262004414;0.07948164;0.0010056155507559;0.3515886285781131;0.0067972402429095
KGCL-E-DC-4C;0.0229962064416733;0.008034557;0.0016414686825054;0.0297016633670559;0.0036241900647948;0.0332667574102398;0.015723541;0.0016241900647948;0.0579022291868725;0.0046815797593335;0.0710833122044578;0.056155507;0.0012907127429805;0.2283297462488296;0.006367219361695;0.0960504821876272;0.08345573;0.0010721382289416;0.3768498384096707;0.0067482709383686
LightGCN-DP-CC-4C;0.0229133710580932;0.008466523;0.0017278617710583;0.0298280885880804;0.004120950323974;0.0285116583301148;0.012699784;0.0013218142548596;0.0457545185457028;0.0046876478453152;0.0653339164271196;0.05200864;0.0011784017278617;0.2110305240821992;0.0063513690015445;0.0909112905782217;0.08190065;0.0010272138228941;0.3623074332496231;0.006778152291082
AdaGCL-E-CC-3C;0.0228932185139225;0.008778792;0.0017557583659278;0.0319472076475587;0.0038722294654498;0.0322293339869205;0.015645372;0.0016079965232507;0.0586179308662483;0.0047618702703448;0.0672036335400316;0.05354194;0.0012151238591916;0.2155593389807035;0.0063439396801111;0.0927717438250211;0.08309431;0.0010438939591481;0.3675741250064255;0.0067586550479539
SpectralMixARS1-DP-R-CC-3C;0.0227640360301446;0.008721935;0.001761658031088;0.0308318375667153;0.0039781232009211;0.0304169424011072;0.014939551;0.0015371329879101;0.0522517732677215;0.0048007305973627;0.0639132004646611;0.05034542;0.0011588946459412;0.2028203022252753;0.0062873616330957;0.0878767940897893;0.07867012;0.0009982728842832;0.3442927470111617;0.0066874129918993
SpectralMixARS0-DP-R-CC-3C;0.0223972390212609;0.008549223;0.001727115716753;0.0297113893874436;0.0039622913068508;0.0305629908669559;0.015025907;0.0015457685664939;0.0525303247997549;0.0048209145488938;0.0638010582153924;0.050086357;0.0011502590673575;0.2020265558947864;0.0062893950052181;0.0877112042554702;0.07858376;0.0009939550949913;0.3430413680404051;0.0066936920911031
SpectralMixARS0-E-CC-4C;0.0223931549232094;0.008721935;0.0017962003454231;0.0324384454467595;0.0038140472078295;0.0311721475731224;0.015716754;0.0016234887737478;0.0575624071324616;0.0047355525399566;0.0636451575786214;0.050690845;0.001153713298791;0.2016358446608381;0.0062353262398258;0.0813112870359505;0.071329884;0.0008765112262521;0.3055569774797598;0.0065280489472128
KGCL-E-CC-4C;0.022328531811895;0.009157667;0.0018660907127429;0.0330916931973738;0.0036875449964002;0.0310436064708939;0.015464363;0.0015982721382289;0.057857793831027;0.0045178785697144;0.0675057221764733;0.05451404;0.0012596112311015;0.2229029278923215;0.00610744472483;0.0910201480779056;0.08146869;0.0010393088552915;0.362249410774851;0.0064884241189642
AdaGCL-E-CC-2C;0.0222625200322444;0.007996524;0.0015993046501521;0.0301231451430529;0.0038142836447921;0.0332290151172695;0.015993048;0.0016427640156453;0.0614873210870872;0.0048473403558149;0.0668481635728627;0.052238155;0.0011768796175575;0.2135571229785914;0.0063483025872629;0.0924450414061245;0.08231203;0.0010265102129508;0.3650767088644861;0.0067788853342274
LightGCN-DP-CC-R-4C;0.0222378919781435;0.0082073435;0.0016760259179265;0.0290605335273507;0.00392656587473;0.0285262855448668;0.012958963;0.0013477321814254;0.0467669213042209;0.0045695430079879;0.0651189426659401;0.052354213;0.0011784017278617;0.2115733696854421;0.0062228089548121;0.0910268060621479;0.0825054;0.0010332613390928;0.3646427589022893;0.006654050168663
AdaGCL-E-CC-5C;0.022153219190845;0.008170361;0.001651455888744;0.0302376830682731;0.0034579168477473;0.0313709175440994;0.014689265;0.0015297696653628;0.0566917947074708;0.0043028565909921;0.0689541060859601;0.05562799;0.0012637983485441;0.2260160444485709;0.0059846125196535;0.0935367678962907;0.084658846;0.0010508474576271;0.372156245329177;0.0063968681010285
AdaGCL-E-CC-4C;0.0218963099043786;0.008170361;0.0016688396349413;0.029019398564387;0.0040504128639721;0.0311496576100497;0.0152107775;0.0015732290308561;0.0544446385159222;0.0050033801728716;0.0659397596973396;0.051803567;0.0011942633637548;0.2103950018132801;0.0065324637538512;0.0924897371529412;0.08292047;0.0010360712733594;0.3677496084683935;0.006985356453517
LightGCN-E-CC-4C;0.0215076121665495;0.00812095;0.0016241900647948;0.0295886196512719;0.0036025917926565;0.0301333006498759;0.014773218;0.0015032397408207;0.053866735537373;0.0044714937090747;0.0639718897578194;0.05062635;0.0011680345572354;0.2071502826450787;0.0059390194470991;0.0883562676337046;0.0787905;0.0010004319654427;0.3518970900105939;0.0063350015156691
KGCL-DP-R-CC-5C;0.0214513885217621;0.0071706264;0.0014514038876889;0.0290327749828371;0.0035219582433405;0.0292926481859918;0.0133909285;0.0013909287257019;0.0508904322301996;0.0043306592615447;0.0644135681653569;0.052095033;0.0011835853131749;0.2088654787212833;0.0059361327918561;0.0892365146532599;0.080172785;0.0010099352051835;0.3569476622650596;0.0063278524468662
BPRMF-DP-DC-2C;0.0212553649529357;0.00812095;0.0016241900647948;0.0280591825788959;0.0039020878329733;0.0309434277980454;0.01537797;0.0015982721382289;0.054841562442023;0.004887311872193;0.0640243507810464;0.05010799;0.0011663066954643;0.2022349911572885;0.0063493993365484;0.0889521820723836;0.07887689;0.0010047516198704;0.3503652929624271;0.006752631650583
KGCL-DP-CC-R-4C;0.0207759808780444;0.0082073435;0.0016760259179265;0.0278048522262911;0.0037033837293016;0.0302347919851777;0.014514039;0.0015205183585313;0.0548967841605671;0.0045285405738969;0.0637166325757646;0.051058315;0.0011835853131749;0.2057606421534175;0.0060454160544741;0.0896998347245119;0.08077754;0.0010280777537796;0.3598138435510689;0.0064696402839703
SpectralMixMRS1-DP-CC-2C;0.020711355471021;0.007599309;0.0015371329879101;0.0284346946715013;0.0034887737478411;0.0310275757146968;0.01537133;0.0015889464594127;0.0578052261517764;0.0044925912218658;0.068600307390593;0.055181347;0.0012797927461139;0.2256563443337106;0.0061915127597182;0.0936684669617207;0.083246976;0.0010690846286701;0.3730336923701711;0.0065949816860803
SpectralMixMRS0-DP-CC-2C;0.020711355471021;0.007599309;0.0015371329879101;0.0284346946715013;0.0034887737478411;0.0310275757146968;0.01537133;0.0015889464594127;0.0578052261517764;0.0044925912218658;0.06859852142834;0.055181347;0.0012797927461139;0.2256563443337106;0.0061914064102282;0.0936663132874719;0.083246976;0.0010690846286701;0.3730336923701711;0.0065948293678088
KGCL-DP-CC-3C;0.0206654254051452;0.007602592;0.0015377969762419;0.0276418772390842;0.0033606911447084;0.0299325443581824;0.01425486;0.0014859611231101;0.0545191542474668;0.0042041893791353;0.0649260851024934;0.052181426;0.0012129589632829;0.2124774700065904;0.005761468740851;0.0903712445776249;0.08129589;0.001038444924406;0.3636510621270943;0.0061746510064892
KGCL-DP-CC-4C;0.0206453903700936;0.00838013;0.0017105831533477;0.0279008591282668;0.0036947444204463;0.0302366162128142;0.014773218;0.0015464362850971;0.0552663486174886;0.0045366999211491;0.064349488487902;0.05174946;0.0011956803455723;0.2093587876886241;0.0060681115978763;0.089678232696342;0.080604754;0.0010272138228941;0.3592622275991943;0.0064813436112777
KGCL-DP-CC-R-3C;0.0205233799505997;0.007516199;0.0015205183585313;0.0273577863299932;0.0033390928725701;0.029595377964472;0.014082073;0.0014686825053995;0.0536351243424662;0.0041729918749357;0.0641251722313945;0.05174946;0.0012025917926565;0.2096368862870753;0.0057125145854679;0.0900292743246074;0.08146869;0.0010401727861771;0.3635637863592028;0.0061350527413388
SpectralMixMRS1-DP-CC-R-4C;0.0204407312119484;0.0074265976;0.0015198618307426;0.0284219756875577;0.003317501439263;0.0306386220137331;0.015371329;0.0015975820379965;0.057499904532061;0.004333107163418;0.0672935257472901;0.0544905;0.0012521588946459;0.221470000795457;0.005994508701396;0.0946092484527412;0.08540587;0.0010924006908462;0.3827730813776016;0.0064333302097862
SpectralMixMRS0-DP-CC-R-4C;0.0204407312119484;0.0074265976;0.0015198618307426;0.0284219756875577;0.003317501439263;0.0306386220137331;0.015371329;0.0015975820379965;0.057499904532061;0.004333107163418;0.0672935257472901;0.0544905;0.0012521588946459;0.221470000795457;0.005994508701396;0.094576877141052;0.08540587;0.0010915371329879;0.3825836874382077;0.0064333302097862
BPRMF-DP-DC-3C;0.0203486594956285;0.00812095;0.0016760259179265;0.0286373521293664;0.0037033837293016;0.0279309052718706;0.013736501;0.0014514038876889;0.0502069016866033;0.0044465699886866;0.0612237136444268;0.050280776;0.0011542116630669;0.1977420191231679;0.0060157286976715;0.0846381330408925;0.07680346;0.0009676025917926;0.3374300653640184;0.0063846647798501
SpectralMixMRS0-DP-CC-R-2C;0.0203264756238445;0.007512953;0.0015198618307426;0.0282835727493631;0.0034455958549222;0.0307201046677676;0.015284974;0.001580310880829;0.0579248347311566;0.0044484538202154;0.0681183239014624;0.05492228;0.0012763385146804;0.2250190767414062;0.0061411845615462;0.093434963784702;0.08341969;0.0010725388601036;0.3741846807978281;0.006547807616603
SpectralMixMRS1-DP-CC-R-2C;0.0203264756238445;0.007512953;0.0015198618307426;0.0282835727493631;0.0034455958549222;0.0307201046677676;0.015284974;0.001580310880829;0.0579248347311566;0.0044484538202154;0.0681201098637153;0.05492228;0.0012763385146804;0.2250190767414062;0.0061412909110362;0.0934371174589507;0.08341969;0.0010725388601036;0.3741846807978281;0.0065479599348745
SpectralMixMRS0-DP-CC-4C;0.0202773549436826;0.007599309;0.0015544041450777;0.0284629650846514;0.0033103051237766;0.0309261852388104;0.01580311;0.0016407599309153;0.0588033875629718;0.0043613784028291;0.0688319297856044;0.055699483;0.0012815198618307;0.2279751834655323;0.0060702464130733;0.0949375384299135;0.08523316;0.0010915371329879;0.3819638283366462;0.0064894667669972
SpectralMixMRS1-DP-CC-4C;0.0202773549436826;0.007599309;0.0015544041450777;0.0284629650846514;0.0033103051237766;0.0309261852388104;0.01580311;0.0016407599309153;0.0588033875629718;0.0043613784028291;0.0688319297856044;0.055699483;0.0012815198618307;0.2279751834655323;0.0060702464130733;0.0950575382916581;0.08531952;0.0010932642487046;0.382710325340107;0.0064905198863366
BPRMF-DP-DC-4C;0.0200563781980906;0.007775378;0.001572354211663;0.0257531670055345;0.0036486681065514;0.0272358061760162;0.0133909285;0.0013736501079913;0.0462318891447945;0.0043704960745997;0.0624584385263769;0.051058315;0.0011714902807775;0.2032432235914546;0.0059935533109502;0.0868273036105919;0.07853132;0.0009978401727861;0.3482319469751031;0.0063831996086198
LightGCN-E-CC-2C;0.0200060516143875;0.006825054;0.001365010799136;0.0256488902716095;0.0034542836573074;0.0270305018383936;0.012699784;0.0012958963282937;0.0453267890149485;0.0042417977990332;0.0585555962565784;0.04838013;0.0010730021598272;0.1876979871608031;0.0057060789315013;0.0826211242006747;0.0762851;0.0009408207343412;0.3313813264512502;0.0060919292961796
SpectralMixMRS0-E-DC-3C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0303258477544797;0.015457685;0.0016062176165803;0.0574412422743772;0.0042887984209227;0.067642498290246;0.054663215;0.0012659758203799;0.2236851626334433;0.0059826128807123;0.0938872372153473;0.08454231;0.0010794473229706;0.3785923530326079;0.0064093237934496
SpectralMixMRS1-E-CC-4C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0295881630483669;0.015112262;0.0015716753022452;0.0551938253118855;0.00424743674096;0.064035225388707;0.051554404;0.001188255613126;0.2074304371467705;0.0058511802508062;0.0866981478214841;0.07780656;0.0009689119170984;0.341284711810673;0.0062336334622592
SpectralMixMRS1-E-CC-5C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0296237621014933;0.015198618;0.001580310880829;0.0553218314785939;0.0042564492694026;0.0635000996362661;0.05120898;0.0011761658031088;0.2058409868031561;0.0058158267112667;0.0851262412412874;0.07599309;0.0009499136442141;0.3338413248030832;0.0061711066348749
SpectralMixMRS1-E-DC-3C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0303258477544797;0.015457685;0.0016062176165803;0.0574412422743772;0.0042887984209227;0.067642498290246;0.054663215;0.0012659758203799;0.2236851626334433;0.0059826128807123;0.0938872372153473;0.08454231;0.0010794473229706;0.3785923530326079;0.0064093237934496
SpectralMixMRS0-E-DC-5C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0302419953879995;0.01537133;0.0015975820379965;0.0571626907423438;0.004280162842339;0.067319266314504;0.054490503;0.0012573402417962;0.2221979063192199;0.0059696453509449;0.0941887678361006;0.08514681;0.0010863557858376;0.3809114891525146;0.0064072058345542
SpectralMixMRS0-E-DC-4C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0303293817804609;0.015457686;0.0016062176165803;0.0574396990525931;0.0042897579296543;0.0673073278366899;0.0544905;0.0012556131260794;0.22185442342115;0.0059793622159088;0.0941424544291087;0.08523316;0.001087219343696;0.3802992900668198;0.0064183281942996
SpectralMixMRS1-E-DC-5C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0302419953879995;0.01537133;0.0015975820379965;0.0571626907423438;0.004280162842339;0.067319266314504;0.054490503;0.0012573402417962;0.2221979063192199;0.0059696453509449;0.0941885457111237;0.08514681;0.0010863557858376;0.3809114891525146;0.0064071793616536
SpectralMixMRS0-E-DC-2C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0302405701353115;0.01537133;0.0015975820379965;0.057157956155397;0.004280162842339;0.0673005780337903;0.054490503;0.0012590673575129;0.2221381982386202;0.0059702832548429;0.093328605215161;0.08428325;0.0010725388601036;0.3758028257950546;0.0063959390844794
SpectralMixMRS1-E-DC-4C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0303293817804609;0.015457686;0.0016062176165803;0.0574396990525931;0.0042897579296543;0.0673130626132716;0.0544905;0.0012556131260794;0.22185442342115;0.0059800164264075;0.0941478382334794;0.08523316;0.001087219343696;0.3802992900668198;0.0064189725265342
SpectralMixMRS0-E-CC-5C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0296237621014933;0.015198618;0.001580310880829;0.0553218314785939;0.0042564492694026;0.0634999150758351;0.05120898;0.0011761658031088;0.2058409868031561;0.005815778895217;0.0851254527183614;0.07599309;0.0009499136442141;0.3338413248030832;0.0061710352243481
SpectralMixMRS1-E-DC-2C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0302405701353115;0.01537133;0.0015975820379965;0.057157956155397;0.004280162842339;0.0673003362869464;0.054490503;0.0012590673575129;0.2221381982386202;0.0059702249850819;0.0933281689316138;0.08428325;0.0010725388601036;0.3758028257950546;0.0063958713458822
SpectralMixMRS0-E-CC-4C;0.0199596898771113;0.007512953;0.0015198618307426;0.0278147115568382;0.0032815198618307;0.0295881630483669;0.015112262;0.0015716753022452;0.0551938253118855;0.00424743674096;0.064035631949264;0.051554404;0.001188255613126;0.2074304371467705;0.0058512450824773;0.0866987307077342;0.07780656;0.0009689119170984;0.341284711810673;0.0062336997240478
KGCL-DP-CC-R-2C;0.0199345433861251;0.0071706264;0.0014686825053995;0.0270446829515273;0.0034960403167746;0.0279687836973361;0.0133909285;0.0013563714902807;0.049960127706653;0.0043138606054372;0.0625186046014343;0.052613392;0.0011835853131749;0.2056135788471413;0.0059257950191259;0.0881998289887961;0.0812959;0.0010298056155507;0.3580530630596025;0.0063317614711186
SpectralMixMRS1-E-CC-2C;0.0198467962401923;0.0074265976;0.0015025906735751;0.0276746555344292;0.0032527345998848;0.0300676632914645;0.015284974;0.0015889464594127;0.056861330901001;0.0042468199139183;0.0643972497325913;0.051813472;0.0011934369602763;0.2085174266770577;0.0058455257695327;0.087130067202191;0.0775475;0.0009827288428324;0.3429804462671731;0.0062138914168593
SpectralMixMRS0-E-CC-2C;0.0198467962401923;0.0074265976;0.0015025906735751;0.0276746555344292;0.0032527345998848;0.0300676632914645;0.015284974;0.0015889464594127;0.056861330901001;0.0042468199139183;0.0643969700923725;0.051813472;0.0011934369602763;0.2085174266770577;0.0058455257695327;0.0871294007955464;0.0775475;0.0009827288428324;0.3429804462671731;0.0062138678223823
SpectralMixMRS1-DP-CC-3C;0.0197953336094876;0.0072538857;0.00146804835924;0.0269274090074139;0.0033649971214738;0.0295997748402962;0.014680483;0.0015112262521588;0.0548959228135222;0.0043006209392219;0.0675239262949074;0.054749567;0.0012625215889464;0.2236463432695724;0.0060398043332768;0.0944151578153034;0.08523316;0.0010906735751295;0.382649156822386;0.0064718243133286
SpectralMixMRS0-DP-CC-3C;0.0197953336094876;0.0072538857;0.00146804835924;0.0269274090074139;0.0033649971214738;0.0295997748402962;0.014680483;0.0015112262521588;0.0548959228135222;0.0043006209392219;0.0675239262949074;0.054749567;0.0012625215889464;0.2236463432695724;0.0060398043332768;0.0944155598954634;0.08523316;0.0010906735751295;0.382649156822386;0.0064718225609114
SpectralMixMRS0-E;0.019695851747003;0.0074265976;0.0015025906735751;0.0275372520882023;0.0032426597582038;0.0293445546380709;0.014853195;0.0015284974093264;0.0547833282356194;0.004206760424377;0.0641374289202852;0.052158896;0.001181347150259;0.2088846915248878;0.0058398014200091;0.0875023625680808;0.07936097;0.0009827288428324;0.3470349054055867;0.0062288115109323
SpectralMixMRS1-E;0.019695851747003;0.0074265976;0.0015025906735751;0.0275372520882023;0.0032426597582038;0.0293445546380709;0.014853195;0.0015284974093264;0.0547833282356194;0.004206760424377;0.0641374289202852;0.052158896;0.001181347150259;0.2088846915248878;0.0058398014200091;0.0875019841376109;0.07936097;0.0009827288428324;0.3470349054055867;0.0062287790156322
SpectralMixMRS0-E-CC-3C;0.0194712924948079;0.007512953;0.0015198618307426;0.0273712448564077;0.0032556131260794;0.0286974164388329;0.014853195;0.0015457685664939;0.0536266660184274;0.0041840063601721;0.0632331079138046;0.050949913;0.0011899827288428;0.2059006429662054;0.0057742792362268;0.0850056082008206;0.07599309;0.0009637305699481;0.3348520460473704;0.0061301716705328
SpectralMixMRS1-E-CC-3C;0.0194712924948079;0.007512953;0.0015198618307426;0.0273712448564077;0.0032556131260794;0.0286974164388329;0.014853195;0.0015457685664939;0.0536266660184274;0.0041840063601721;0.0631834292629527;0.050863557;0.001188255613126;0.2056173568472253;0.0057726391727135;0.0850058034213941;0.07599309;0.0009637305699481;0.3348520460473704;0.0061302196587209
SpectralMixMRS1-DP-CC-5C;0.019313463852727;0.0073402417;0.0014853195164075;0.0271237201053589;0.003170696603339;0.0298826951557262;0.01537133;0.001580310880829;0.0575574908230576;0.0041933273021355;0.0676091480039398;0.05466321;0.0012642487046632;0.2259240687457253;0.0058835409837624;0.0938861497989174;0.08471502;0.0010932642487046;0.3808304441273285;0.0063110029083081
SpectralMixMRS0-DP-CC-5C;0.019313463852727;0.0073402417;0.0014853195164075;0.0271237201053589;0.003170696603339;0.0298826951557262;0.01537133;0.001580310880829;0.0575574908230576;0.0041933273021355;0.0676089169487015;0.05466321;0.0012642487046632;0.2259240687457253;0.0058834856274894;0.0938858280363151;0.08471502;0.0010932642487046;0.3808304441273285;0.0063109284048243
BPRMF-E-CC-4C;0.019283524730724;0.007257019;0.0014514038876889;0.0267969361194243;0.0031115910727141;0.0258363405673704;0.012786177;0.0012872570194384;0.0458341115224526;0.0038051013061812;0.0547328840510708;0.04535637;0.0009969762419006;0.1763120594912262;0.0051319274655248;0.0800201481005017;0.07602592;0.0009347732181425;0.3262482719195166;0.0055631654908819
LightGCN-E-CC-3C;0.0192387778939466;0.0076025915;0.0015377969762419;0.0257112325161182;0.0035421166306695;0.0269998194193423;0.013563715;0.0013995680345572;0.0485205795382157;0.0042842058349617;0.0612928729510003;0.05010799;0.0011455723542116;0.2017576347287114;0.0058433026839779;0.0853918998899276;0.07879049;0.0009788336933045;0.3443522144249163;0.0062538610612959
SpectralMixMRS0-DP-CC-R-5C;0.0191598692257392;0.0071675302;0.0014507772020725;0.0270247985193618;0.003087219343696;0.0292823972772204;0.014939551;0.0015284974093264;0.0560341977491556;0.004082366970968;0.0665006918187096;0.053972367;0.0012469775474956;0.2225934658483012;0.0057477030132554;0.0929031489555469;0.08445596;0.001087219343696;0.3781544847607735;0.0061818526189419
SpectralMixMRS1-DP-CC-R-5C;0.0191598692257392;0.0071675302;0.0014507772020725;0.0270247985193618;0.003087219343696;0.0292823972772204;0.014939551;0.0015284974093264;0.0560341977491556;0.004082366970968;0.0665009228739479;0.053972367;0.0012469775474956;0.2225934658483012;0.0057477583695284;0.0929034707181492;0.08445596;0.001087219343696;0.3781544847607735;0.0061819271224258
KGCL-DP-CC-2C;0.0190196414139948;0.006825054;0.0013995680345572;0.025924164432662;0.0032656587473002;0.0267725836782728;0.01287257;0.001304535637149;0.047989736933207;0.0040594809558092;0.0620020653370143;0.052527;0.0011818574514038;0.206681357141562;0.0056894837771391;0.0874735707952799;0.08095033;0.0010280777537796;0.3579674830662357;0.0060909595772379
BPRMF-DP-DC-5C;0.0189753944469373;0.0071706264;0.0014514038876889;0.0252479853785371;0.0035089992800575;0.026715741386038;0.012958963;0.0013477321814254;0.0462929309162428;0.004305015598752;0.0585580528125102;0.046825055;0.0010833693304535;0.1890639188991322;0.005723075894869;0.0814043630565874;0.07481641;0.0009347732181425;0.3251374636482823;0.0061088243350105
AdaGCL-E-DC-5C;0.0189002486102704;0.0066058235;0.0013733159495871;0.0258096667568626;0.0028929450963349;0.0253916551854871;0.011125597;0.0011647109952194;0.0444247096743583;0.0034862344184378;0.05424693601002;0.0436332;0.0009839200347674;0.1734678194452853;0.0048668722206333;0.0759679985245005;0.072924815;0.0008683181225554;0.3026906174945168;0.0052769772080206
SpectralMixMRS1-DP-CC-R-3C;0.018815663960674;0.006908463;0.0013989637305699;0.0257118456507943;0.0031778929188255;0.028326959151956;0.014075993;0.0014507772020725;0.0527557018475437;0.0040825725799819;0.0660151053003144;0.054404147;0.0012504317789291;0.2208975505484461;0.0058158307441481;0.0931996015268187;0.08506045;0.001087219343696;0.3817718697937348;0.0062506139079798
SpectralMixMRS0-DP-CC-R-3C;0.018815663960674;0.006908463;0.0013989637305699;0.0257118456507943;0.0031778929188255;0.028326959151956;0.014075993;0.0014507772020725;0.0527557018475437;0.0040825725799819;0.0660151053003144;0.054404147;0.0012504317789291;0.2208975505484461;0.0058158307441481;0.0932000036069787;0.08506045;0.001087219343696;0.3817718697937348;0.0062506121555625
BPRMF-DP-R-CC-5C;0.0187164214183324;0.007084233;0.0014341252699784;0.0248417924556027;0.003511879049676;0.0256106975592645;0.012354212;0.0012613390928725;0.0444197117512577;0.0042012410435736;0.0505841623762363;0.040950324;0.0009088552915766;0.155977876012787;0.0053909588094939;0.0723672110371174;0.06842332;0.0008276457883369;0.2849914351094053;0.0057796559615928
SpectralMixMRS0-DP-R-CC-5C;0.0183319528856642;0.006908463;0.0013989637305699;0.0247396026310009;0.0031519861830742;0.0270250066760056;0.013385147;0.0013989637305699;0.0492108506612817;0.0039916248595005;0.0608530167032636;0.049740933;0.0011502590673575;0.2005356689944842;0.0055447215014606;0.0861193404537766;0.078756474;0.0009982728842832;0.3506684709873037;0.0059563917857516
SpectralMixMRS1-DP-R-CC-5C;0.0183319528856642;0.006908463;0.0013989637305699;0.0247396026310009;0.0031519861830742;0.0270250066760056;0.013385147;0.0013989637305699;0.0492108506612817;0.0039916248595005;0.060852547614811;0.049740933;0.0011502590673575;0.2005356689944842;0.0055445886464055;0.0861187610087684;0.078756474;0.0009982728842832;0.3506684709873037;0.0059562476512051
KGCL-DP-CC-5C;0.0180095935336685;0.007084233;0.0014341252699784;0.0262189571013574;0.0031461483081353;0.0266196921579637;0.013563715;0.0013822894168466;0.0501704641275964;0.00398772669615;0.0643933568956348;0.054600433;0.0012561555075593;0.2196984472825803;0.0056961326719375;0.08734146491279;0.080172785;0.0010177105831533;0.3557301224344248;0.0060620084507131
LightGCN-DP-R-CC-5C;0.0180038413363176;0.006738661;0.0013477321814254;0.0244964583866601;0.0029733621310295;0.0269299377054577;0.013822895;0.0013995680345572;0.0501918777431916;0.0038675648805238;0.0602293590649842;0.04950324;0.0011524838012958;0.2008651618167408;0.0053358253418963;0.0853302107620433;0.07827214;0.0010142548596112;0.3500397715031302;0.0057389273254513
